sample_idx,expected_ns,actual_ns,jitter_us,period_us,exec_us,overruns
2611,23721353428087,23721353498583,70.496,1001.358,0.306,0
2612,23721354428087,23721354434430,6.343,935.847,0.322,0
2613,23721355428087,23721355501421,73.334,1066.991,0.335,0
2614,23721356428087,23721356497164,69.077,995.743,0.306,0
2615,23721357428087,23721357495701,67.614,998.537,0.316,0
2616,23721358428087,23721358497755,69.668,1002.054,0.313,0
2617,23721359428087,23721359498894,70.807,1001.139,0.316,0
2618,23721360428087,23721360497649,69.562,998.755,0.314,0
2619,23721361428087,23721361498560,70.473,1000.911,0.331,0
2620,23721362428087,23721362499125,71.038,1000.565,0.325,0
2621,23721363428087,23721363501965,73.878,1002.840,0.321,0
2622,23721364428087,23721364434529,6.442,932.564,0.339,0
2623,23721365428087,23721365497702,69.615,1063.173,0.327,0
2624,23721366428087,23721366497617,69.530,999.915,0.333,0
2625,23721367428087,23721367499432,71.345,1001.815,0.312,0
2626,23721368428087,23721368497340,69.253,997.908,0.322,0
2627,23721369428087,23721369498941,70.854,1001.601,0.315,0
2628,23721370428087,23721370499250,71.163,1000.309,0.320,0
2629,23721371428087,23721371501172,73.085,1001.922,0.317,0
2630,23721372428087,23721372497633,69.546,996.461,0.377,0
2631,23721373428087,23721373497515,69.428,999.882,0.315,0
2632,23721374428087,23721374434423,6.336,936.908,0.315,0
2633,23721375428087,23721375498852,70.765,1064.429,0.296,0
2634,23721376428087,23721376496587,68.500,997.735,0.333,0
2635,23721377428087,23721377498270,70.183,1001.683,0.337,0
2636,23721378428087,23721378501739,73.652,1003.469,0.317,0
2637,23721379428087,23721379497494,69.407,995.755,0.321,0
2638,23721380428087,23721380497495,69.408,1000.001,0.317,0
2639,23721381428087,23721381497615,69.528,1000.120,0.317,0
2640,23721382428087,23721382497116,69.029,999.501,0.304,0
2641,23721383428087,23721383498706,70.619,1001.590,0.327,0
2642,23721384428087,23721384434908,6.821,936.202,0.334,0
2643,23721385428087,23721385433526,5.439,998.618,0.336,0
2644,23721386428087,23721386498398,70.311,1064.872,0.318,0
2645,23721387428087,23721387498142,70.055,999.744,0.309,0
2646,23721388428087,23721388497379,69.292,999.237,0.318,0
2647,23721389428087,23721389498712,70.625,1001.333,0.314,0
2648,23721390428087,23721390497591,69.504,998.879,0.315,0
2649,23721391428087,23721391498163,70.076,1000.572,0.315,0
2650,23721392428087,23721392497115,69.028,998.952,0.322,0
2651,23721393428087,23721393497984,69.897,1000.869,0.324,0
2652,23721394428087,23721394434499,6.412,936.515,0.315,0
2653,23721395428087,23721395498739,70.652,1064.240,0.301,0
2654,23721396428087,23721396497702,69.615,998.963,0.311,0
2655,23721397428087,23721397498385,70.298,1000.683,0.313,0
2656,23721398428087,23721398497172,69.085,998.787,0.302,0
2657,23721399428087,23721399498274,70.187,1001.102,0.324,0
2658,23721400428087,23721400499617,71.530,1001.343,0.326,0
2659,23721401428087,23721401497600,69.513,997.983,0.312,0
2660,23721402428087,23721402498787,70.700,1001.187,0.316,0
2661,23721403428087,23721403503321,75.234,1004.534,0.322,0
2662,23721404428087,23721404434547,6.460,931.226,0.404,0
2663,23721405428087,23721405494294,66.207,1059.747,0.323,0
2664,23721406428087,23721406499561,71.474,1005.267,0.300,0
2665,23721407428087,23721407498709,70.622,999.148,0.315,0
2666,23721408428087,23721408497497,69.410,998.788,0.303,0
2667,23721409428087,23721409497400,69.313,999.903,0.323,0
2668,23721410428087,23721410498534,70.447,1001.134,0.317,0
2669,23721411428087,23721411501374,73.287,1002.840,0.323,0
2670,23721412428087,23721412498349,70.262,996.975,0.315,0
2671,23721413428087,23721413498088,70.001,999.739,0.299,0
2672,23721414428087,23721414434505,6.418,936.417,0.330,0
2673,23721415428087,23721415499368,71.281,1064.863,0.333,0
2674,23721416428087,23721416497436,69.349,998.068,0.314,0
2675,23721417428087,23721417434303,6.216,936.867,0.321,0
2676,23721418428087,23721418500287,72.200,1065.984,0.316,0
2677,23721419428087,23721419500815,72.728,1000.528,0.318,0
2678,23721420428087,23721420500092,72.005,999.277,0.312,0
2679,23721421428087,23721421501130,73.043,1001.038,0.310,0
2680,23721422428087,23721422502255,74.168,1001.125,0.305,0
2681,23721423428087,23721423498686,70.599,996.431,0.319,0
2682,23721424428087,23721424434491,6.404,935.805,0.328,0
2683,23721425428087,23721425499019,70.932,1064.528,0.323,0
2684,23721426428087,23721426498172,70.085,999.153,0.331,0
2685,23721427428087,23721427502086,73.999,1003.914,0.329,0
2686,23721428428087,23721428503353,75.266,1001.267,0.332,0
2687,23721429428087,23721429498381,70.294,995.028,0.303,0
2688,23721430428087,23721430500558,72.471,1002.177,0.315,0
2689,23721431428087,23721431504088,76.001,1003.530,0.313,0
2690,23721432428087,23721432498357,70.270,994.269,0.304,0
2691,23721433428087,23721433499427,71.340,1001.070,0.308,0
2692,23721434428087,23721434434701,6.614,935.274,0.322,0
2693,23721435428087,23721435461508,33.421,1026.807,0.379,0
2694,23721436428087,23721436498549,70.462,1037.041,0.305,0
2695,23721437428087,23721437498698,70.611,1000.149,0.322,0
2696,23721438428087,23721438499500,71.413,1000.802,0.300,0
2697,23721439428087,23721439498453,70.366,998.953,0.318,0
2698,23721440428087,23721440498657,70.570,1000.204,0.325,0
2699,23721441428087,23721441500526,72.439,1001.869,0.308,0
2700,23721442428087,23721442498181,70.094,997.655,0.311,0
2701,23721443428087,23721443498657,70.570,1000.476,0.316,0
2702,23721444428087,23721444434637,6.550,935.980,0.337,0
2703,23721445428087,23721445498260,70.173,1063.623,0.307,0
2704,23721446428087,23721446499466,71.379,1001.206,0.321,0
2705,23721447428087,23721447498463,70.376,998.997,0.314,0
2706,23721448428087,23721448499439,71.352,1000.976,0.304,0
2707,23721449428087,23721449499484,71.397,1000.045,0.321,0
2708,23721450428087,23721450499619,71.532,1000.135,0.324,0
2709,23721451428087,23721451499369,71.282,999.750,0.305,0
2710,23721452428087,23721452500414,72.327,1001.045,0.318,0
2711,23721453428087,23721453498820,70.733,998.406,0.324,0
2712,23721454428087,23721454434621,6.534,935.801,0.323,0
2713,23721455428087,23721455499284,71.197,1064.663,0.324,0
2714,23721456428087,23721456498764,70.677,999.480,0.317,0
2715,23721457428087,23721457500194,72.107,1001.430,0.327,0
2716,23721458428087,23721458498080,69.993,997.886,0.310,0
2717,23721459428087,23721459499370,71.283,1001.290,0.319,0
2718,23721460428087,23721460499907,71.820,1000.537,0.316,0
2719,23721461428087,23721461498910,70.823,999.003,0.321,0
2720,23721462428087,23721462495823,67.736,996.913,0.339,0
2721,23721463428087,23721463498556,70.469,1002.733,0.304,0
2722,23721464428087,23721464434552,6.465,935.996,0.342,0
2723,23721465428087,23721465499373,71.286,1064.821,0.318,0
2724,23721466428087,23721466499077,70.990,999.704,0.372,0
2725,23721467428087,23721467498416,70.329,999.339,0.326,0
2726,23721468428087,23721468499406,71.319,1000.990,0.328,0
2727,23721469428087,23721469500432,72.345,1001.026,0.308,0
2728,23721470428087,23721470498143,70.056,997.711,0.307,0
2729,23721471428087,23721471498375,70.288,1000.232,0.309,0
2730,23721472428087,23721472497518,69.431,999.143,0.307,0
2731,23721473428087,23721473500064,71.977,1002.546,0.321,0
2732,23721474428087,23721474434506,6.419,934.442,0.325,0
2733,23721475428087,23721475501435,73.348,1066.929,0.329,0
2734,23721476428087,23721476502712,74.625,1001.277,0.318,0
2735,23721477428087,23721477502031,73.944,999.319,0.325,0
2736,23721478428087,23721478496524,68.437,994.493,0.320,0
2737,23721479428087,23721479498739,70.652,1002.215,0.317,0
2738,23721480428087,23721480498432,70.345,999.693,0.318,0
2739,23721481428087,23721481499482,71.395,1001.050,0.332,0
2740,23721482428087,23721482498623,70.536,999.141,0.323,0
2741,23721483428087,23721483500035,71.948,1001.412,0.307,0
2742,23721484428087,23721484434911,6.824,934.876,0.331,0
2743,23721485428087,23721485500557,72.470,1065.646,0.322,0
2744,23721486428087,23721486498663,70.576,998.106,0.321,0
2745,23721487428087,23721487499142,71.055,1000.479,0.313,0
2746,23721488428087,23721488498613,70.526,999.471,0.322,0
2747,23721489428087,23721489499141,71.054,1000.528,0.308,0
2748,23721490428087,23721490498703,70.616,999.562,0.324,0
2749,23721491428087,23721491501157,73.070,1002.454,0.305,0
2750,23721492428087,23721492473154,45.067,971.997,0.315,0
2751,23721493428087,23721493499293,71.206,1026.139,0.333,0
2752,23721494428087,23721494434519,6.432,935.226,0.322,0
2753,23721495428087,23721495498127,70.040,1063.608,0.323,0
2754,23721496428087,23721496498393,70.306,1000.266,0.312,0
2755,23721497428087,23721497499164,71.077,1000.771,0.362,0
2756,23721498428087,23721498499571,71.484,1000.407,0.323,0
2757,23721499428087,23721499499814,71.727,1000.243,0.312,0
2758,23721500428087,23721500498223,70.136,998.409,0.334,0
2759,23721501428087,23721501499087,71.000,1000.864,0.320,0
2760,23721502428087,23721502499643,71.556,1000.556,0.310,0
2761,23721503428087,23721503499970,71.883,1000.327,0.329,0
2762,23721504428087,23721504434494,6.407,934.524,0.350,0
2763,23721505428087,23721505498376,70.289,1063.882,0.325,0
2764,23721506428087,23721506500101,72.014,1001.725,0.319,0
2765,23721507428087,23721507498509,70.422,998.408,0.318,0
2766,23721508428087,23721508499068,70.981,1000.559,0.316,0
2767,23721509428087,23721509498374,70.287,999.306,0.301,0
2768,23721510428087,23721510499629,71.542,1001.255,0.315,0
2769,23721511428087,23721511435568,7.481,935.939,0.355,0
2770,23721512428087,23721512498762,70.675,1063.194,0.324,0
2771,23721513428087,23721513500776,72.689,1002.014,0.306,0
2772,23721514428087,23721514434445,6.358,933.669,0.330,0
2773,23721515428087,23721515498714,70.627,1064.269,0.320,0
2774,23721516428087,23721516499594,71.507,1000.880,0.324,0
2775,23721517428087,23721517499022,70.935,999.428,0.322,0
2776,23721518428087,23721518498429,70.342,999.407,0.328,0
2777,23721519428087,23721519497184,69.097,998.755,0.320,0
2778,23721520428087,23721520499578,71.491,1002.394,0.335,0
2779,23721521428087,23721521498022,69.935,998.444,0.322,0
2780,23721522428087,23721522466514,38.427,968.492,0.339,0
2781,23721523428087,23721523499577,71.490,1033.063,0.325,0
2782,23721524428087,23721524434498,6.411,934.921,0.357,0
2783,23721525428087,23721525498009,69.922,1063.511,0.320,0
2784,23721526428087,23721526495897,67.810,997.888,0.329,0
2785,23721527428087,23721527440028,11.941,944.131,0.329,0
2786,23721528428087,23721528498371,70.284,1058.343,0.318,0
2787,23721529428087,23721529499663,71.576,1001.292,0.402,0
2788,23721530428087,23721530498557,70.470,998.894,0.313,0
2789,23721531428087,23721531498277,70.190,999.720,0.333,0
2790,23721532428087,23721532516334,88.247,1018.057,0.304,0
2791,23721533428087,23721533435472,7.385,919.138,0.345,0
2792,23721534428087,23721534434504,6.417,999.032,0.320,0
2793,23721535428087,23721535498410,70.323,1063.906,0.339,0
2794,23721536428087,23721536431145,3.058,932.735,0.169,0
2795,23721537428087,23721537498166,70.079,1067.021,0.329,0
2796,23721538428087,23721538497646,69.559,999.480,0.336,0
2797,23721539428087,23721539499768,71.681,1002.122,0.344,0
2798,23721540428087,23721540501848,73.761,1002.080,0.307,0
2799,23721541428087,23721541497525,69.438,995.677,0.313,0
2800,23721542428087,23721542496119,68.032,998.594,0.302,0
2801,23721543428087,23721543498593,70.506,1002.474,0.324,0
2802,23721544428087,23721544434638,6.551,936.045,0.336,0
2803,23721545428087,23721545499920,71.833,1065.282,0.325,0
2804,23721546428087,23721546499576,71.489,999.656,0.323,0
2805,23721547428087,23721547499466,71.379,999.890,0.319,0
2806,23721548428087,23721548497302,69.215,997.836,0.321,0
2807,23721549428087,23721549499481,71.394,1002.179,0.335,0
2808,23721550428087,23721550497707,69.620,998.226,0.322,0
2809,23721551428087,23721551497497,69.410,999.790,0.301,0
2810,23721552428087,23721552499295,71.208,1001.798,0.326,0
2811,23721553428087,23721553498167,70.080,998.872,0.310,0
2812,23721554428087,23721554434622,6.535,936.455,0.339,0
2813,23721555428087,23721555499441,71.354,1064.819,0.314,0
2814,23721556428087,23721556444954,16.867,945.513,0.342,0
2815,23721557428087,23721557499133,71.046,1054.179,0.323,0
2816,23721558428087,23721558497989,69.902,998.856,0.328,0
2817,23721559428087,23721559498299,70.212,1000.310,0.333,0
2818,23721560428087,23721560498457,70.370,1000.158,0.376,0
2819,23721561428087,23721561498072,69.985,999.615,0.332,0
2820,23721562428087,23721562498129,70.042,1000.057,0.323,0
2821,23721563428087,23721563499252,71.165,1001.123,0.318,0
2822,23721564428087,23721564434510,6.423,935.258,0.352,0
2823,23721565428087,23721565497840,69.753,1063.330,0.316,0
2824,23721566428087,23721566498102,70.015,1000.262,0.324,0
2825,23721567428087,23721567498153,70.066,1000.051,0.321,0
2826,23721568428087,23721568497691,69.604,999.538,0.328,0
2827,23721569428087,23721569498312,70.225,1000.621,0.329,0
2828,23721570428087,23721570497406,69.319,999.094,0.307,0
2829,23721571428087,23721571497961,69.874,1000.555,0.315,0
2830,23721572428087,23721572497401,69.314,999.440,0.312,0
2831,23721573428087,23721573498591,70.504,1001.190,0.318,0
2832,23721574428087,23721574447384,19.297,948.793,0.347,0
2833,23721575428087,23721575497711,69.624,1050.327,0.329,0
2834,23721576428087,23721576497576,69.489,999.865,0.334,0
2835,23721577428087,23721577499087,71.000,1001.511,0.340,0
2836,23721578428087,23721578498989,70.902,999.902,0.323,0
2837,23721579428087,23721579499106,71.019,1000.117,0.328,0
2838,23721580428087,23721580497594,69.507,998.488,0.315,0
2839,23721581428087,23721581498081,69.994,1000.487,0.321,0
2840,23721582428087,23721582497397,69.310,999.316,0.327,0
2841,23721583428087,23721583497385,69.298,999.988,0.316,0
2842,23721584428087,23721584435032,6.945,937.647,0.348,0
2843,23721585428087,23721585497722,69.635,1062.690,0.325,0
2844,23721586428087,23721586498504,70.417,1000.782,0.316,0
2845,23721587428087,23721587497605,69.518,999.101,0.309,0
2846,23721588428087,23721588497300,69.213,999.695,0.317,0
2847,23721589428087,23721589499694,71.607,1002.394,0.337,0
2848,23721590428087,23721590496132,68.045,996.438,0.315,0
2849,23721591428087,23721591499310,71.223,1003.178,0.388,0
2850,23721592428087,23721592498404,70.317,999.094,0.315,0
2851,23721593428087,23721593499517,71.430,1001.113,0.303,0
2852,23721594428087,23721594434466,6.379,934.949,0.334,0
2853,23721595428087,23721595498183,70.096,1063.717,0.324,0
2854,23721596428087,23721596502540,74.453,1004.357,0.323,0
2855,23721597428087,23721597499167,71.080,996.627,0.301,0
2856,23721598428087,23721598498405,70.318,999.238,0.311,0
2857,23721599428087,23721599498343,70.256,999.938,0.345,0
2858,23721600428087,23721600499351,71.264,1001.008,0.311,0
2859,23721601428087,23721601499629,71.542,1000.278,0.329,0
2860,23721602428087,23721602499721,71.634,1000.092,0.315,0
2861,23721603428087,23721603500206,72.119,1000.485,0.313,0
2862,23721604428087,23721604434499,6.412,934.293,0.343,0
2863,23721605428087,23721605500428,72.341,1065.929,0.324,0
2864,23721606428087,23721606435240,7.153,934.812,0.346,0
2865,23721607428087,23721607498411,70.324,1063.171,0.319,0
2866,23721608428087,23721608498855,70.768,1000.444,0.313,0
2867,23721609428087,23721609499399,71.312,1000.544,0.324,0
2868,23721610428087,23721610498946,70.859,999.547,0.311,0
2869,23721611428087,23721611498883,70.796,999.937,0.326,0
2870,23721612428087,23721612502323,74.236,1003.440,0.317,0
2871,23721613428087,23721613498705,70.618,996.382,0.330,0
2872,23721614428087,23721614434525,6.438,935.820,0.328,0
2873,23721615428087,23721615498590,70.503,1064.065,0.333,0
2874,23721616428087,23721616498998,70.911,1000.408,0.331,0
2875,23721617428087,23721617499568,71.481,1000.570,0.322,0
2876,23721618428087,23721618499476,71.389,999.908,0.323,0
2877,23721619428087,23721619499576,71.489,1000.100,0.327,0
2878,23721620428087,23721620500912,72.825,1001.336,0.321,0
2879,23721621428087,23721621498182,70.095,997.270,0.322,0
2880,23721622428087,23721622498326,70.239,1000.144,0.387,0
2881,23721623428087,23721623500640,72.553,1002.314,0.321,0
2882,23721624428087,23721624434504,6.417,933.864,0.338,0
2883,23721625428087,23721625498139,70.052,1063.635,0.323,0
2884,23721626428087,23721626465601,37.514,967.462,0.327,0
2885,23721627428087,23721627500485,72.398,1034.884,0.320,0
2886,23721628428087,23721628498116,70.029,997.631,0.319,0
2887,23721629428087,23721629500363,72.276,1002.247,0.318,0
2888,23721630428087,23721630498870,70.783,998.507,0.328,0
2889,23721631428087,23721631499194,71.107,1000.324,0.323,0
2890,23721632428087,23721632498136,70.049,998.942,0.319,0
2891,23721633428087,23721633499771,71.684,1001.635,0.312,0
2892,23721634428087,23721634434508,6.421,934.737,0.326,0
2893,23721635428087,23721635498301,70.214,1063.793,0.320,0
2894,23721636428087,23721636498402,70.315,1000.101,0.337,0
2895,23721637428087,23721637499459,71.372,1001.057,0.332,0
2896,23721638428087,23721638498381,70.294,998.922,0.327,0
2897,23721639428087,23721639498344,70.257,999.963,0.317,0
2898,23721640428087,23721640499182,71.095,1000.838,0.322,0
2899,23721641428087,23721641499084,70.997,999.902,0.307,0
2900,23721642428087,23721642499014,70.927,999.930,0.317,0
2901,23721643428087,23721643499661,71.574,1000.647,0.320,0
2902,23721644428087,23721644434524,6.437,934.863,0.350,0
2903,23721645428087,23721645499062,70.975,1064.538,0.324,0
2904,23721646428087,23721646498560,70.473,999.498,0.319,0
2905,23721647428087,23721647496716,68.629,998.156,0.311,0
2906,23721648428087,23721648499369,71.282,1002.653,0.325,0
2907,23721649428087,23721649499823,71.736,1000.454,0.344,0
2908,23721650428087,23721650500939,72.852,1001.116,0.315,0
